"media_open; media_play; media_pause; media_play; media_end","2022/11/09 10:14:53:365; 2022/11/09 10:14:58:849; 2022/11/09 10:15:12:095; 2022/11/09 10:15:15:866; 2022/11/09 10:20:02:843"
268,-71.6772736842105
269,-71.82235
270,-71.77641
271,-71.2098
272,-70.7423263157895
273,-68.7596
274,-68.7596
275,-71.4193710526316
276,-70.6617315789474
277,-68.6951
278,-65.0519868421053
279,-66.00305
280,-66.00305
281,-67.4216078947368
282,-49.0449026315789
283,-33.2151289473684
284,-24.7037973684211
285,-20.6738
286,-14.3548
287,-9.24478157894737
288,-14.6610921052632
289,-1.05584210526316
290,-0.459400000000002
291,-0.459400000000002
292,-0.459400000000002
293,-11.7594947368421
294,-15.3598775
295,-14.54825
296,-18.8683921052632
297,-43.9187684210526
298,-32.4736105263158
299,-11.3242763157895
300,-12.2817925
