"media_open; media_play; media_pause; media_play; media_pause; media_play; media_pause; media_play; media_pause; media_play; media_end","2022/09/14 09:53:23:695; 2022/09/14 09:53:28:960; 2022/09/14 09:54:49:076; 2022/09/14 09:56:38:503; 2022/09/14 09:56:51:188; 2022/09/14 09:58:14:068; 2022/09/14 09:59:03:240; 2022/09/14 09:59:12:975; 2022/09/14 09:59:15:988; 2022/09/14 10:00:56:169; 2022/09/14 10:07:23:371"
312,92.2664575
313,91.48545
314,91.4242
315,91.4242
316,91.4242
317,91.4242
318,91.4242
319,91.4242
320,91.4242
321,91.4242
322,91.4242
323,91.4242
324,91.4242
325,91.4242
326,91.4242
327,91.4242
328,91.4242
329,91.4242
330,91.4242
331,91.4242
332,91.4242
333,91.4242
334,91.4242
335,91.4242
336,91.4242
337,91.4242
338,91.4242
339,91.4242
340,91.4242
341,91.4242
342,91.4242
343,91.4242
344,91.4242
345,91.4242
346,91.4242
347,91.4242
348,91.4242
349,91.4242
350,91.4242
351,91.4242
352,91.4242
353,91.4242
354,91.4242
355,91.4242
356,91.4242
357,91.4242
358,91.4242
359,91.4242
360,91.4242
361,91.4242
362,91.4242
363,91.4242
364,91.4242
365,91.4242
366,91.4242
367,91.4242
368,91.4242
369,91.4242
370,91.4242
371,91.4242
372,91.4242
373,91.4242
374,91.4242
375,91.4242
376,91.4242
377,91.4242
378,91.4242
379,91.4242
380,91.4242
381,91.4242
382,91.4242
383,91.4242
384,91.4242
385,91.4242
386,91.4242
387,91.4242
388,91.4242
389,91.4242
390,91.4242
391,91.4242
392,91.4242
393,91.4242
394,91.4242
395,91.4242
396,91.4242
397,91.4242
398,91.4242
399,91.4242
400,87.8947
401,87.1363
402,87.1363
403,87.1363
404,87.1363
405,87.1363
406,87.1363
407,87.1363
408,87.1363
409,87.1363
410,87.1363
411,87.1363
412,87.1363
413,87.1363
414,87.1363
415,87.1363
416,87.1363
417,87.1363
418,87.1363
419,87.1363
420,87.1363
421,87.1363
422,87.1363
423,87.1363
424,87.1363
425,87.1363
426,87.1363
427,87.1363
428,87.1363
429,87.1363
430,87.1363
431,87.1363
432,87.1363
433,87.1363
434,87.1363
435,87.1363
436,87.1363
437,87.1363
438,87.1363
439,87.1363
440,87.1363
441,87.1363
442,87.1363
443,87.1363
444,87.1363
445,87.1363
446,87.1363
447,87.1363
448,87.1363
449,87.1363
450,87.1363
451,87.1363
452,87.1363
453,87.1363
454,87.1363
455,87.1363
456,87.1363
457,87.1363
458,87.1363
459,87.1363
460,77.3047475
461,70.9035
462,70.9035
463,70.9035
464,70.9035
465,70.9035
466,70.9035
467,70.9035
468,70.9035
469,70.9035
470,70.9035
471,70.9035
472,70.9035
473,69.0045775
474,50.8664447368421
475,44.83921
476,42.2205225
477,40.6738175
478,34.6167928571428
479,35.3752
480,35.3752
481,35.3752
482,35.3752
483,35.3752
484,35.3752
485,35.3752
486,35.3752
487,35.3752
488,35.3752
489,35.3752
490,35.3752
491,35.3752
492,35.3752
493,35.3752
494,35.3752
495,35.3752
496,35.3752
497,35.3752
498,35.3752
499,35.3752
500,32.343035
501,-5.95632105263158
502,-15.4671
503,-15.4671
504,-15.4671
505,-15.4671
506,-15.4671
507,-2.71621842105263
508,47.5191425
509,53.2618675
510,53.13935
511,53.13935
512,53.13935
513,53.13935
514,53.13935
515,53.13935
516,53.13935
517,53.13935
518,53.13935
519,53.13935
520,53.13935
521,53.13935
522,53.13935
523,53.13935
524,53.13935
525,53.13935
526,53.13935
527,53.13935
528,53.13935
529,53.13935
530,53.13935
531,53.13935
532,53.13935
