"media_open; media_play; media_pause; media_play; media_pause; media_play; media_pause; media_play; media_pause; media_play; media_end","2022/09/14 14:42:03:974; 2022/09/14 14:42:23:895; 2022/09/14 14:42:40:204; 2022/09/14 14:54:22:122; 2022/09/14 14:58:38:204; 2022/09/14 14:58:54:050; 2022/09/14 14:58:54:832; 2022/09/14 15:06:02:182; 2022/09/14 15:06:48:744; 2022/09/14 15:09:32:111; 2022/09/14 15:12:21:570"
115,39.96935
116,39.96935
117,39.96935
118,39.96935
119,39.96935
120,39.96935
121,39.96935
122,39.96935
123,39.96935
124,39.96935
125,39.96935
126,39.96935
127,55.0076475
128,55.467065
129,52.2205
130,52.2205
131,52.2205
132,52.2205
133,52.2205
134,52.2205
135,52.2205
136,52.2205
137,52.2205
138,52.2205
139,52.2205
140,52.2205
141,52.2205
142,52.2205
143,52.2205
144,52.2205
145,52.2205
146,52.2205
147,52.2205
148,52.2205
149,52.2205
150,52.2205
151,52.2205
152,52.2205
153,52.2205
154,52.2205
155,52.2205
156,52.2205
157,52.2205
158,52.2205
159,52.2205
160,52.2205
161,48.126052631579
162,41.50075
163,41.50075
164,41.50075
165,41.50075
166,41.50075
167,43.725302631579
168,68.7902
169,69.06585
170,69.06585
171,69.06585
172,69.06585
173,69.06585
174,69.06585
175,69.06585
176,69.06585
177,69.06585
178,69.06585
179,69.06585
180,69.06585
181,69.06585
182,69.06585
183,69.06585
184,69.06585
185,69.06585
186,69.06585
187,69.06585
188,69.06585
189,69.06585
190,69.06585
191,69.06585
192,69.06585
193,69.06585
194,69.06585
195,69.06585
196,69.06585
197,69.06585
198,69.06585
199,69.06585
200,69.06585
201,69.06585
202,69.06585
203,69.06585
204,76.676875
205,90.1553428571429
206,90.1991
207,90.1991
208,90.1991
209,90.1991
210,90.1991
211,90.1991
212,90.1991
213,90.1991
214,90.1991
215,90.1991
216,90.1991
217,90.1991
218,90.1991
219,90.1991
220,90.1991
221,90.1991
222,90.1991
223,90.1991
224,90.1991
225,90.1991
226,90.1991
227,90.1991
228,90.1991
229,90.1991
230,90.1991
231,90.1991
232,90.1991
233,90.1991
234,90.1991
235,90.1991
236,90.1991
237,90.1991
238,90.1991
239,90.1991
240,90.1991
241,78.34609
242,69.6784
243,69.6784
244,69.6784
245,69.6784
246,69.6784
247,69.6784
248,69.6784
249,69.6784
250,69.6784
251,69.6784
252,69.6784
253,69.6784
254,69.6784
255,69.6784
256,69.6784
257,69.6784
258,69.6784
259,69.6784
260,69.6784
261,69.6784
262,69.6784
263,69.6784
264,69.6784
265,69.6784
266,69.6784
267,69.6784
268,69.6784
269,69.6784
270,69.6784
271,69.6784
272,69.6784
273,69.6784
274,69.6784
275,69.6784
276,69.6784
277,69.6784
278,69.6784
279,69.6784
280,69.6784
281,69.6784
282,69.6784
283,69.6784
284,75.9006973684211
285,91.0887309523809
286,90.585947368421
287,70.07658
288,66.30935
289,66.30935
290,66.30935
291,46.8147
292,39.6631
293,39.6631
294,38.8732210526316
295,29.278769047619
296,29.2496
297,29.2496
298,29.2496
299,29.2496
300,29.2496
301,29.2496
302,29.2496
303,29.2496
304,29.2496
305,29.2496
306,29.2496
307,29.2496
308,29.2496
309,29.2496
310,29.2496
311,29.2496
312,28.4436052631579
313,17.4272425
314,16.99845
315,16.99845
316,16.99845
317,16.99845
318,16.99845
319,16.99845
320,16.99845
321,16.99845
322,16.99845
323,16.99845
324,16.99845
325,16.99845
326,16.99845
327,16.99845
328,16.99845
329,16.99845
330,16.99845
331,16.99845
332,16.99845
333,16.99845
334,16.99845
335,16.99845
336,16.99845
337,16.99845
338,16.99845
339,16.99845
340,16.99845
341,16.99845
342,16.99845
343,16.99845
344,16.99845
345,16.99845
346,16.99845
347,16.99845
348,16.99845
349,13.614075
350,5.0536
351,5.0536
352,5.0536
353,5.0536
354,5.0536
355,5.0536
356,5.0536
357,5.0536
358,5.0536
359,5.0536
360,5.0536
361,3.68339473684211
362,4.44105
363,7.45547368421053
364,8.72895
365,8.72895
366,8.72895
367,8.72895
368,8.72895
369,8.72895
370,8.72895
371,8.72895
372,8.72895
373,8.72895
374,8.72895
375,8.72895
376,8.72895
377,8.72895
378,8.72895
379,8.72895
380,8.72895
381,8.72895
382,8.72895
383,8.72895
384,8.72895
385,7.5804025
386,3.323105
387,3.2159
388,3.2159
389,3.2159
390,3.2159
391,3.2159
392,3.2159
393,3.2159
394,3.2159
395,3.2159
396,3.2159
397,3.2159
398,3.2159
399,3.2159
400,3.2159
401,3.2159
402,3.2159
403,3.2159
404,3.2159
405,3.2159
406,3.2159
407,3.2159
408,3.2159
409,3.2159
410,3.2159
411,3.2159
412,3.2159
413,3.2159
414,3.2159
415,3.2159
416,3.2159
417,5.558935
418,60.9801025
419,69.37215
420,69.37215
421,69.37215
422,69.37215
423,69.37215
424,69.37215
425,69.37215
426,69.37215
427,69.37215
428,69.37215
429,69.37215
430,69.37215
431,69.37215
432,69.37215
433,69.37215
434,69.37215
435,69.37215
436,69.37215
437,69.37215
438,69.37215
439,69.37215
440,69.37215
441,69.37215
442,69.37215
443,69.37215
444,69.37215
445,69.37215
446,69.37215
447,69.37215
448,69.37215
449,50.9800925
450,35.68145
451,35.68145
452,41.18145
453,20.18145
454,-4.31855
455,-4.31855
456,-6.77521842105263
457,-14.1806975
458,-14.24195
459,-14.4716625
460,-18.4992225
461,-18.52985
462,-18.52985
463,-22.5727375
464,-30.704455
465,-28.177665
466,-27.71825
467,-23.4948105263158
468,-18.1929775
469,-16.9985
470,-16.9985
471,-16.9985
472,-16.9985
473,-16.9985
474,-16.9985
475,-16.9985
476,-16.9985
477,-16.9985
478,-16.9985
479,-16.9985
480,-16.9985
481,-16.9985
482,-16.9985
483,-16.9985
484,-12.5641152173913
485,-16.9985
486,-16.9985
487,-15.8244222222222
488,-12.4043
489,-12.4043
