"media_open; media_play; media_pause; media_play; media_pause; media_play; media_pause; media_play; media_pause; media_play; media_end","2022/09/14 15:53:37:752; 2022/09/14 15:53:44:831; 2022/09/14 15:54:54:439; 2022/09/14 15:55:56:743; 2022/09/14 15:55:58:172; 2022/09/14 15:58:05:290; 2022/09/14 15:58:28:481; 2022/09/14 15:59:19:463; 2022/09/14 15:59:26:824; 2022/09/14 16:00:00:171; 2022/09/14 16:05:29:775"
377,13.01685
378,13.01685
379,13.01685
380,13.01685
381,13.01685
382,13.01685
383,13.01685
384,13.01685
385,13.01685
386,13.01685
387,13.01685
388,13.01685
389,13.01685
390,13.01685
391,13.01685
392,13.01685
393,13.01685
394,13.01685
395,13.01685
396,13.01685
397,13.01685
398,13.01685
399,13.01685
400,13.01685
401,13.01685
402,13.01685
403,13.01685
404,13.01685
405,13.01685
406,13.01685
407,13.01685
408,13.01685
409,13.01685
410,13.01685
411,13.01685
412,13.01685
413,13.01685
414,13.01685
415,13.01685
416,13.01685
417,13.01685
418,13.01685
419,13.01685
420,13.01685
421,13.01685
422,13.01685
423,13.01685
424,13.01685
425,13.01685
426,13.01685
427,13.01685
428,13.01685
429,13.01685
430,13.01685
431,13.01685
