"media_open; media_play; media_pause; media_play; media_end","2022/09/14 16:05:45:549; 2022/09/14 16:05:51:300; 2022/09/14 16:12:45:913; 2022/09/14 16:14:22:984; 2022/09/14 16:16:20:561"
353,66.30935
354,66.30935
355,66.30935
356,66.30935
357,66.30935
358,66.30935
359,66.30935
360,66.30935
361,66.30935
362,66.30935
363,66.30935
364,66.30935
365,66.30935
366,66.30935
367,66.30935
368,66.30935
369,66.30935
370,66.30935
371,66.30935
372,66.30935
373,66.30935
374,66.30935
375,66.30935
376,66.30935
377,66.30935
378,66.30935
379,66.30935
380,66.30935
381,66.30935
382,66.30935
383,69.4027575
384,69.6784
385,69.6784
386,69.6784
387,69.6784
388,69.6784
389,69.6784
390,69.6784
391,69.6784
392,69.6784
393,69.6784
394,69.6784
395,69.6784
396,69.6784
397,69.6784
398,69.6784
399,69.6784
400,69.6784
401,69.6784
402,69.6784
403,69.6784
404,69.6784
405,69.6784
406,69.6784
407,69.6784
408,69.6784
409,69.6784
410,69.6784
411,69.6784
412,69.6784
413,69.6784
414,69.6784
415,69.6784
416,69.6784
417,69.6784
418,69.6784
419,69.6784
420,69.6784
421,69.6784
422,69.6784
423,69.6784
424,69.6784
425,69.6784
426,69.6784
427,69.6784
428,69.6784
429,69.6784
430,69.6784
431,69.6784
432,69.6784
433,69.6784
434,69.6784
435,69.6784
436,69.6784
437,69.6784
438,69.6784
439,69.6784
440,69.6784
441,69.6784
442,69.6784
443,69.6784
444,69.6784
445,69.6784
446,69.6784
447,69.6784
448,69.6784
449,69.6784
450,69.6784
451,87.0444025
452,96.9372
453,96.9372
454,96.9372
455,96.9372
456,96.9372
457,96.9372
458,96.9372
459,96.9372
460,96.9372
461,96.9372
462,96.9372
463,96.9372
464,96.9372
465,96.9372
466,95.17611
467,92.34305
468,92.34305
469,92.34305
470,92.34305
471,92.34305
472,92.34305
473,92.34305
474,92.34305
475,92.34305
476,92.34305
477,92.34305
478,92.34305
479,92.34305
480,92.34305
481,92.34305
482,92.34305
483,92.34305
484,92.34305
485,92.34305
486,92.34305
487,92.34305
488,92.34305
489,92.34305
490,92.34305
491,92.34305
492,92.34305
493,92.34305
494,92.34305
495,92.34305
496,92.34305
497,92.34305
498,92.34305
499,93.0321775
500,93.87445
501,93.87445
502,93.87445
503,93.87445
504,93.87445
505,93.87445
506,93.87445
507,74.6094825
508,68.75955
509,68.75955
510,68.75955
511,68.75955
512,68.8033047619048
513,68.75955
514,68.75955
515,68.75955
516,68.75955
517,68.75955
518,68.75955
519,68.75955
520,68.75955
521,68.75955
522,68.75955
523,68.75955
524,68.75955
525,69.96937
526,71.5161
527,71.5161
528,71.5161
529,71.5161
530,64.349175
531,35.0689
532,29.8162275
